date,product_category,reseller_name,reseller,sales,incident_start_date,incident_end_date,incident_type,incident_days,is_holiday,holiday,release_type,is_release,is_incident
2022-12-27,PO,Port,Port,667,2022-12-27,2022-12-27,Einschränkung,1,,,,,1
2022-12-30,PO,Port,Port,556,2022-12-30,2022-12-30,Einschränkung,1,,,,,1
2023-01-10,PO,Port,Port,638,2023-01-10,2023-01-10,Einschränkung,1,,,,,1
2023-01-12,PO,Port,Port,550,2023-01-12,2023-01-12,Einschränkung,1,,,,,1
2023-01-20,PO,Port,Port,519,2023-01-20,2023-01-20,Einschränkung,1,,,,,1
2023-02-10,PO,Port,Port,483,2023-02-10,2023-02-10,Einschränkung,1,,,,,1
2023-02-13,PO,Port,Port,653,2023-02-13,2023-02-13,Einschränkung,1,,,,,1
2023-02-19,PO,Port,Port,545,2023-02-19,2023-02-20,Einschränkung,1,,,,,1
2023-02-23,PO,Port,Port,590,2023-02-23,2023-02-23,Einschränkung,1,,,,,1
2023-03-11,PO,Port,Port,463,2023-03-11,2023-03-12,Einschränkung,1,,,,,1
2023-03-29,PO,Port,Port,639,2023-03-29,2023-03-29,Einschränkung,1,,,,,1
2023-03-30,PO,Port,Port,617,2023-03-30,2023-03-30,Einschränkung,1,,,,,1
2023-04-03,PO,Port,Port,722,2023-04-03,2023-04-03,Einschränkung,1,,,,,1
2023-04-10,PO,Port,Port,340,2023-04-10,2023-04-17,Einschränkung,1,1,Ostermontag,,,1
2023-04-11,PO,Port,Port,524,2023-04-11,2023-04-17,Einschränkung,1,,,,,1
2023-04-19,PO,Port,Port,532,2023-04-19,2023-04-21,Einschränkung,1,,,,,1
2023-04-27,PO,Port,Port,570,2023-04-27,2023-04-27,Einschränkung,1,,,,,1
2023-05-04,PO,Port,Port,441,2023-05-04,2023-05-04,Einschränkung,1,,,,,1
2023-05-08,PO,Port,Port,467,2023-05-08,2023-05-08,Einschränkung,1,,,,,1
2023-05-17,PO,Port,Port,129,2023-05-17,2023-05-17,Einschränkung,1,,,,,1
2022-02-14,PO,Port,Port,764,2022-02-14,2022-02-14,-,2,,,,,1
2022-07-26,PO,Port,Port,683,2022-07-26,2022-07-26,-,2,,,,,1
2022-08-04,PO,Port,Port,633,2022-08-04,2022-08-05,-,2,,,,,1
2022-08-16,PO,Port,Port,1391,2022-08-16,2022-08-16,-,2,,,,,1
2022-09-03,PO,Port,Port,603,2022-09-03,2022-09-04,-,2,,,,,1
2022-11-15,PO,Port,Port,603,2022-11-15,2022-11-17,-,2,,,,,1
2023-02-01,PO,Port,Port,719,2023-02-01,2023-02-03,-,2,,,,,1
2023-02-09,PO,Port,Port,585,2023-02-09,2023-02-10,-,2,,,,,1
2023-03-01,PO,Port,Port,709,2023-03-01,2023-03-02,-,2,,,,,1
2023-05-03,PO,Port,Port,482,2023-05-03,2023-05-04,-,2,,,,,1
2022-01-11,PO,Port,Port,756,2022-01-11,2022-01-15,Ausfall,2,,,,,1
2022-03-30,PO,Port,Port,584,2022-03-30,2022-03-30,Ausfall,2,,,,,1
2022-09-19,PO,Port,Port,836,2022-09-19,2022-09-19,Ausfall,2,,,,,1
2022-10-10,PO,Port,Port,568,2022-10-10,2022-10-10,Ausfall,2,,,,,1
2022-10-20,PO,Port,Port,519,2022-10-20,2022-10-20,Ausfall,2,,,,,1
2022-10-21,PO,Port,Port,467,2022-10-21,2022-10-21,Ausfall,2,,,,,1
2022-01-06,PO,Port,Port,737,2022-01-06,2022-01-06,Ausfall ,2,,,,,1
2022-01-27,PO,Port,Port,759,2022-01-27,2022-01-30,Einschränkung,2,,,,,1
2022-02-17,PO,Port,Port,593,2022-02-17,2022-02-17,Einschränkung,2,,,,,1
2022-02-23,PO,Port,Port,638,2022-02-23,2022-02-23,Einschränkung,2,,,,,1
2022-02-24,PO,Port,Port,614,2022-02-24,2022-02-24,Einschränkung,2,,,,,1
2022-03-01,PO,Port,Port,605,2022-03-01,2022-03-01,Einschränkung,2,,,,,1
2022-04-12,PO,Port,Port,473,2022-04-12,2022-04-14,Einschränkung,2,,,,,1
2022-04-27,PO,Port,Port,623,2022-04-27,2022-04-28,Einschränkung,2,,,,,1
2022-05-09,PO,Port,Port,780,2022-05-09,2022-05-09,Einschränkung,2,,,,,1
2022-06-09,PO,Port,Port,698,2022-06-09,2022-06-10,Einschränkung,2,,,,,1
2022-06-11,PO,Port,Port,503,2022-06-11,2022-06-11,Einschränkung,2,,,PROD TCS-Patching Pool 4,1,1
2022-07-25,PO,Port,Port,627,2022-07-25,2022-07-25,Einschränkung,2,,,,,1
2022-08-08,PO,Port,Port,792,2022-08-08,2022-08-09,Einschränkung,2,,,,,1
2022-08-10,PO,Port,Port,691,2022-08-10,2022-08-10,Einschränkung,2,,,,,1
2022-08-24,PO,Port,Port,803,2022-08-24,2022-08-24,Einschränkung,2,,,,,1
2022-08-29,PO,Port,Port,784,2022-08-29,2022-08-29,Einschränkung,2,,,,,1
2022-08-30,PO,Port,Port,788,2022-08-30,2022-08-30,Einschränkung,2,,,,,1
2022-09-09,PO,Port,Port,1751,2022-09-09,2022-09-09,Einschränkung,2,,,,,1
2022-09-24,PO,Port,Port,629,2022-09-24,2022-09-24,Einschränkung,2,,,,,1
2022-09-27,PO,Port,Port,736,2022-09-27,2022-10-02,Einschränkung,2,,,,,1
2022-09-29,PO,Port,Port,775,2022-09-29,2022-10-02,Einschränkung,2,,,,,1
2022-10-05,PO,Port,Port,585,2022-10-05,2022-10-05,Einschränkung,2,,,,,1
2022-10-16,PO,Port,Port,490,2022-10-16,2022-10-17,Einschränkung,2,,,,,1
2022-10-25,PO,Port,Port,549,2022-10-25,2022-10-25,Einschränkung,2,,,,,1
2022-11-04,PO,Port,Port,532,2022-11-04,2022-11-04,Einschränkung,2,,,,,1
2022-11-22,PO,Port,Port,788,2022-11-22,2022-11-22,Einschränkung,2,,,,,1
2023-01-11,PO,Port,Port,642,2023-01-11,2023-01-11,Einschränkung,2,,,,,1
2023-01-23,PO,Port,Port,594,2023-01-23,2023-01-23,Einschränkung,2,,,,,1
2023-03-22,PO,Port,Port,512,2023-03-22,2023-03-22,Einschränkung,2,,,,,1
2023-04-04,PO,Port,Port,664,2023-04-04,2023-04-04,Einschränkung,2,,,,,1
2023-04-13,PO,Port,Port,567,2023-04-13,2023-04-17,Einschränkung,2,,,,,1
2022-10-12,PO,Port,Port,469,2022-10-12,2022-10-13,"Ausfall

Einschränkung (eDEL)",2,,,,,1
2023-01-17,PO,Port,Port,614,2023-01-17,2023-01-19,-,3,,,,,1
2023-02-11,PO,Port,Port,527,2023-02-11,2023-02-13,-,3,,,PROD TCS-Patching Pool 4,1,1
2023-05-05,PO,Port,Port,363,2023-05-05,2023-05-07,-,3,,,,,1
2023-05-15,PO,Port,Port,374,2023-05-15,2023-05-17,-,3,,,,,1
2022-01-12,PO,Port,Port,767,2022-01-12,2022-01-15,Ausfall,3,,,,,1
2022-03-03,PO,Port,Port,543,2022-03-03,2022-03-03,Ausfall,3,,,,,1
2022-01-20,PO,Port,Port,688,2022-01-20,2022-01-23,Einschränkung,3,,,,,1
2022-01-25,PO,Port,Port,748,2022-01-25,2022-01-30,Einschränkung,3,,,,,1
2022-01-29,PO,Port,Port,621,2022-01-29,2022-01-31,Einschränkung,3,,,,,1
2022-02-08,PO,Port,Port,679,2022-02-08,2022-02-09,Einschränkung,3,,,,,1
2022-02-10,PO,Port,Port,765,2022-02-10,2022-02-11,Einschränkung,3,,,,,1
2022-03-31,PO,Port,Port,581,2022-03-31,2022-04-01,Einschränkung,3,,,,,1
2022-04-26,PO,Port,Port,570,2022-04-26,2022-04-28,Einschränkung,3,,,,,1
2022-04-29,PO,Port,Port,452,2022-04-29,2022-04-30,Einschränkung,3,,,,,1
2022-05-03,PO,Port,Port,634,2022-05-03,2022-05-05,Einschränkung,3,,,,,1
2022-06-30,PO,Port,Port,594,2022-06-30,2022-07-01,Einschränkung,3,,,,,1
2022-07-11,PO,Port,Port,724,2022-07-11,2022-07-11,Einschränkung,3,,,,,1
2022-10-04,PO,Port,Port,1028,2022-10-04,2022-10-04,Einschränkung,3,,,,,1
2022-10-07,PO,Port,Port,461,2022-10-07,2022-10-07,Einschränkung,3,,,,,1
2022-10-18,PO,Port,Port,561,2022-10-18,2022-10-19,Einschränkung,3,,,,,1
2022-10-24,PO,Port,Port,556,2022-10-24,2022-10-24,Einschränkung,3,,,,,1
2022-12-14,PO,Port,Port,678,2022-12-14,2022-12-14,Einschränkung,3,,,,,1
2023-02-15,PO,Port,Port,631,2023-02-15,2023-02-16,Einschränkung,3,,,,,1
2023-02-27,PO,Port,Port,649,2023-02-27,2023-02-27,Einschränkung,3,,,,,1
2023-03-20,PO,Port,Port,501,2023-03-20,2023-03-21,Einschränkung,3,,,,,1
2023-04-14,PO,Port,Port,541,2023-04-14,2023-04-17,Einschränkung,3,,,,,1
2023-05-06,PO,Port,Port,268,2023-05-06,2023-05-08,Einschränkung,3,,,Patch-Pool1 (1. Patching) T-Systems + TCS,1,1
2023-05-11,PO,Port,Port,452,2023-05-11,2023-05-12,Einschränkung,3,,,,,1
2022-11-14,PO,Port,Port,667,2022-11-14,2022-11-17,-,4,,,,,1
2022-02-07,PO,Port,Port,1089,2022-02-07,2022-02-09,Einschränkung,4,,,,,1
2022-03-08,PO,Port,Port,567,2022-03-08,2022-03-13,Einschränkung,4,,,,,1
2022-03-09,PO,Port,Port,576,2022-03-09,2022-03-13,Einschränkung,4,,,,,1
2022-03-15,PO,Port,Port,580,2022-03-15,2022-03-20,Einschränkung,4,,,,,1
2022-03-29,PO,Port,Port,537,2022-03-29,2022-03-29,Einschränkung,4,,,,,1
2022-05-13,PO,Port,Port,740,2022-05-13,2022-05-16,Einschränkung,4,,,,,1
2022-08-22,PO,Port,Port,837,2022-08-22,2022-08-24,Einschränkung,4,,,,,1
2022-12-12,PO,Port,Port,707,2022-12-12,2022-12-14,Einschränkung,4,,,,,1
2023-02-07,PO,Port,Port,521,2023-02-07,2023-02-08,Einschränkung,4,,,,,1
2023-02-17,PO,Port,Port,530,2023-02-17,2023-02-20,Einschränkung,4,,,,,1
2023-03-09,PO,Port,Port,553,2023-03-09,2023-03-12,Einschränkung,4,,,,,1
2023-03-13,PO,Port,Port,582,2023-03-13,2023-03-16,Einschränkung,4,,,,,1
2023-03-14,PO,Port,Port,598,2023-03-14,2023-03-16,Einschränkung,4,,,,,1
2022-04-06,PO,Port,Port,480,2022-04-06,2022-04-08,Einschränkung,5,,,,,1
2022-09-01,PO,Port,Port,742,2022-09-01,2022-09-02,Einschränkung,5,,,,,1
2022-10-17,PO,Port,Port,608,2022-10-17,2022-10-19,Einschränkung,5,,,,,1
2022-11-08,PO,Port,Port,569,2022-11-08,2022-11-11,Einschränkung,5,,,,,1
2023-02-21,PO,Port,Port,587,2023-02-21,2023-02-22,Einschränkung,5,,,,,1
2023-04-17,PO,Port,Port,615,2023-04-17,2023-04-21,Einschränkung,5,,,,,1
2022-01-10,PO,Port,Port,828,2022-01-10,2022-01-15,-,6,,,,,1
2022-04-21,PO,Port,Port,450,2022-04-21,2022-04-25,Einschränkung,6,,,,,1
2022-05-23,PO,Port,Port,815,2022-05-23,2022-05-24,Einschränkung,6,,,,,1
2022-10-14,PO,Port,Port,538,2022-10-14,2022-10-17,Einschränkung,6,,,,,1
2022-01-24,PO,Port,Port,773,2022-01-24,2022-01-30,-,7,,,,,1
2022-09-26,PO,Port,Port,789,2022-09-26,2022-10-02,-,8,,,,,1
2022-03-07,PO,Port,Port,1147,2022-03-07,2022-03-13,Ausfall,8,,,,,1
2022-03-14,PO,Port,Port,585,2022-03-14,2022-03-20,Einschränkung,8,,,,,1
2022-04-11,PO,Port,Port,514,2022-04-11,2022-04-14,Einschränkung,8,,,,,1
2023-02-14,PO,Port,Port,574,2023-02-14,2023-02-16,Einschränkung,8,,,,,1
2022-05-02,PO,Port,Port,582,2022-05-02,2022-05-04,Einschränkung,9,,,,,1
2022-06-02,PO,Port,Port,712,2022-06-02,2022-06-08,Einschränkung,9,,,,,1
2023-01-02,PO,Port,Port,631,2023-01-02,2023-01-09,Ausfall,10,,,,,1
2023-01-30,PO,Port,Port,672,2023-01-30,2023-02-03,-,12,,,,,1
2022-03-21,PO,Port,Port,685,2022-03-21,2022-03-27,Einschränkung,12,,,,,1
2022-02-01,PO,Port,Port,773,2022-02-01,2022-02-05,Einschränkung,13,,,,,1
2023-04-05,PO,Port,Port,439,2023-04-05,2023-04-17,Einschränkung,13,,,,,1
2022-01-17,PO,Port,Port,724,2022-01-17,2022-01-23,Einschränkung,18,,,,,1
